stock_code,company_name,sheet,row_index,column,gold_value,auto_value,status,mismatch_reason,missing_reason
001282,三联锻造,股权存量,21,Col1,,t0/报告期初,extra,其他,
001282,三联锻造,股权存量,21,Col2,,股份公司总股本（发行前）,extra,其他,
001282,三联锻造,股权存量,21,Col3,,8498,extra,其他,
001282,三联锻造,股权存量,21,Col4,,8498,extra,其他,
001282,三联锻造,股权存量,21,Col5,,芜湖三联控股合伙企业（有限合伙）,extra,其他,
001282,三联锻造,股权存量,21,Col6,,348,extra,其他,
001282,三联锻造,股权存量,21,Col7,,348,extra,其他,
001282,三联锻造,股权存量,21,Col8,,4.1,extra,其他,
001282,三联锻造,股权存量,21,Col9,,"本次增资完成后，公司股本结构如下：孙国奉，持股数量2,287.00万股，持股比例26.91%；张一衡，持股数量2,275.00万股，持股比例26.77%；孙国敏，持股数量2,275.00万股，持股比例26.77%；高新同华，持股数量1,150.00万股，持股比例13.53%；三联合伙，持股数量348.00万股，持股比例4.10%；孙仁豪，持股数量163.00万股，持股比例1.92%。合计8,498.00万股。",extra,其他,
001282,三联锻造,股权存量,22,Col0,,37,extra,其他,
001282,三联锻造,股权存量,22,Col1,,t0/报告期初,extra,其他,
001282,三联锻造,股权存量,22,Col2,,股份公司总股本（发行前）,extra,其他,
001282,三联锻造,股权存量,22,Col3,,8498,extra,其他,
001282,三联锻造,股权存量,22,Col4,,8498,extra,其他,
001282,三联锻造,股权存量,22,Col5,,孙仁豪,extra,其他,
001282,三联锻造,股权存量,22,Col6,,163,extra,其他,
001282,三联锻造,股权存量,22,Col7,,163,extra,其他,
001282,三联锻造,股权存量,22,Col8,,1.92,extra,其他,
001282,三联锻造,股权存量,22,Col9,,"本次增资完成后，公司股本结构如下：孙国奉，持股数量2,287.00万股，持股比例26.91%；张一衡，持股数量2,275.00万股，持股比例26.77%；孙国敏，持股数量2,275.00万股，持股比例26.77%；高新同华，持股数量1,150.00万股，持股比例13.53%；三联合伙，持股数量348.00万股，持股比例4.10%；孙仁豪，持股数量163.00万股，持股比例1.92%。合计8,498.00万股。",extra,其他,
001282,三联锻造,交叉校验,0,校验项,是否有认缴流量记录,批次汇总,mismatch,文档标注差异,
001282,三联锻造,交叉校验,0,校验结果,是,第1批,mismatch,文档标注差异,
001282,三联锻造,交叉校验,0,备注,有，5条（设立3条+股改1条+增资1条）,3,mismatch,文档标注差异,
001282,三联锻造,交叉校验,0,Col3,,500,extra,其他,
001282,三联锻造,交叉校验,0,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,1,校验项,是否有股权存量记录,批次汇总,mismatch,文档标注差异,
001282,三联锻造,交叉校验,1,校验结果,是,第2批,mismatch,文档标注差异,
001282,三联锻造,交叉校验,1,备注,有，3个时点（2004年设立、2018年股改、发行前）,4,mismatch,文档标注差异,
001282,三联锻造,交叉校验,1,Col3,,1500,extra,其他,
001282,三联锻造,交叉校验,1,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,2,校验项,是否有t0时点,批次汇总,mismatch,文档标注差异,
001282,三联锻造,交叉校验,2,校验结果,是,第3批,mismatch,文档标注差异,
001282,三联锻造,交叉校验,2,备注,有，2004年设立就是t0,2,mismatch,文档标注差异,
001282,三联锻造,交叉校验,2,Col3,,3000,extra,其他,
001282,三联锻造,交叉校验,2,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,3,校验项,各时点股东持股加总 vs 总股本,批次汇总,mismatch,文档标注差异,
001282,三联锻造,交叉校验,3,校验结果,一致,第4批,mismatch,文档标注差异,
001282,三联锻造,交叉校验,3,备注,对得上，发行前6个股东加起来正好8498万股,1,mismatch,文档标注差异,
001282,三联锻造,交叉校验,3,Col3,,1150,extra,其他,
001282,三联锻造,交叉校验,3,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,4,校验项,各时点股东出资加总 vs 总出资额,批次汇总,mismatch,文档标注差异,
001282,三联锻造,交叉校验,4,校验结果,一致,第5批,mismatch,文档标注差异,
001282,三联锻造,交叉校验,4,备注,对得上，设立时3个人加起来500万,2,mismatch,文档标注差异,
001282,三联锻造,交叉校验,4,Col3,,2000,extra,其他,
001282,三联锻造,交叉校验,4,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,5,校验项,每批次认购方数量与合计认购数统计,批次汇总,mismatch,文档标注差异,
001282,三联锻造,交叉校验,5,校验结果,一致,第6批,mismatch,文档标注差异,
001282,三联锻造,交叉校验,5,备注,对得上，设立3人500万；2019年增资1方348万,1,mismatch,文档标注差异,
001282,三联锻造,交叉校验,5,Col3,,1566,extra,其他,
001282,三联锻造,交叉校验,5,Col4,,348,extra,其他,
001282,三联锻造,交叉校验,6,校验项,,股东持股加总,extra,文档标注差异,
001282,三联锻造,交叉校验,6,校验结果,,2004-06-18设立后,extra,文档标注差异,
001282,三联锻造,交叉校验,6,备注,,0,extra,文档标注差异,
001282,三联锻造,交叉校验,6,Col3,,0,extra,其他,
001282,三联锻造,交叉校验,6,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,6,Col5,,通过,extra,其他,
001282,三联锻造,交叉校验,7,校验项,,股东持股加总,extra,文档标注差异,
001282,三联锻造,交叉校验,7,校验结果,,2007-12增资后,extra,文档标注差异,
001282,三联锻造,交叉校验,7,备注,,0,extra,文档标注差异,
001282,三联锻造,交叉校验,7,Col3,,0,extra,其他,
001282,三联锻造,交叉校验,7,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,7,Col5,,通过,extra,其他,
001282,三联锻造,交叉校验,8,校验项,,股东持股加总,extra,文档标注差异,
001282,三联锻造,交叉校验,8,校验结果,,2014-05增资后,extra,文档标注差异,
001282,三联锻造,交叉校验,8,备注,,0,extra,文档标注差异,
001282,三联锻造,交叉校验,8,Col3,,0,extra,其他,
001282,三联锻造,交叉校验,8,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,8,Col5,,通过,extra,其他,
001282,三联锻造,交叉校验,9,校验项,,股东持股加总,extra,文档标注差异,
001282,三联锻造,交叉校验,9,校验结果,,2017-02增资后,extra,文档标注差异,
001282,三联锻造,交叉校验,9,备注,,0,extra,文档标注差异,
001282,三联锻造,交叉校验,9,Col3,,0,extra,其他,
001282,三联锻造,交叉校验,9,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,9,Col5,,通过,extra,其他,
001282,三联锻造,交叉校验,10,校验项,,股东持股加总,extra,文档标注差异,
001282,三联锻造,交叉校验,10,校验结果,,2017-11增资后,extra,文档标注差异,
001282,三联锻造,交叉校验,10,备注,,0,extra,文档标注差异,
001282,三联锻造,交叉校验,10,Col3,,0,extra,其他,
001282,三联锻造,交叉校验,10,Col4,,0,extra,其他,
001282,三联锻造,交叉校验,10,Col5,,通过,extra,其他,
001282,三联锻造,交叉校验,11,校验项,,股东持股加总,extra,文档标注差异,
001282,三联锻造,交叉校验,11,校验结果,,t0/报告期初,extra,文档标注差异,
001282,三联锻造,交叉校验,11,备注,,0,extra,文档标注差异,
001282,三联锻造,交叉校验,11,Col3,,8498,extra,其他,
001282,三联锻造,交叉校验,11,Col4,,8498,extra,其他,
001282,三联锻造,交叉校验,11,Col5,,通过,extra,其他,
001282,三联锻造,股权转让,0,PDF页码,经逐页核查,无,mismatch,文档标注差异,
001282,三联锻造,股权转让,0,转让日期,无,,missing,,event_not_recognized
001282,三联锻造,股权转让,0,转让方,无,,missing,,event_not_recognized
001282,三联锻造,股权转让,0,受让方,无,,missing,,event_not_recognized
001282,三联锻造,股权转让,0,转让股数(万股),无,,missing,,event_not_recognized
001282,三联锻造,股权转让,0,每股价格(元/股),无,,missing,,event_not_recognized
001282,三联锻造,股权转让,0,总金额(万元),无,,missing,,event_not_recognized
001282,三联锻造,股权转让,0,原文证据,翻遍了，发行人层面没找到股权转让（报告期前的转让这版招股书没收，详细在申报文件4-3里）,自动化提取暂不支持股权转让Sheet，此Sheet需人工补全。Gold标准中已包含。,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,0,PDF页码,第54页,55,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,0,增资日期,2008年,2008-05-07,mismatch,date_mismatch,
301563,云汉芯城,认缴流量,0,批次标签,设立,有限公司设立,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,0,认购方,深圳云汉电子,深圳市云汉电子有限公司,mismatch,shareholder_name_mismatch,
301563,云汉芯城,认缴流量,0,认购数量(万股),25,25,match,,
301563,云汉芯城,认缴流量,0,认购金额(万元),25,25,match,,
301563,云汉芯城,认缴流量,0,认购价格(元/股),1,1,match,,
301563,云汉芯城,认缴流量,0,原文证据,2008年设立，注册资本50万元，深圳云汉电子出资50%，刘云锋出资50%,2008年5月，有限公司设立，注册资本50万元。由深圳市云汉电子有限公司和刘云锋共同出资设立，持股比例分别为50%、50%。序号1：深圳市云汉电子有限公司，注册资本25.00万元，持股比例50.00%。,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,1,PDF页码,第54页,55,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,1,增资日期,2008年,2008-05-07,mismatch,date_mismatch,
301563,云汉芯城,认缴流量,1,批次标签,设立,有限公司设立,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,1,认购方,刘云锋,刘云锋,match,,
301563,云汉芯城,认缴流量,1,认购数量(万股),25,25,match,,
301563,云汉芯城,认缴流量,1,认购金额(万元),25,25,match,,
301563,云汉芯城,认缴流量,1,认购价格(元/股),1,1,match,,
301563,云汉芯城,认缴流量,1,原文证据,刘云锋出资50%,2008年5月，有限公司设立，注册资本50万元。由深圳市云汉电子有限公司和刘云锋共同出资设立，持股比例分别为50%、50%。序号2：刘云锋，注册资本25.00万元，持股比例50.00%。,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,2,PDF页码,第55页,56,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,2,增资日期,2015年12月,2009-12-01,mismatch,date_mismatch,
301563,云汉芯城,认缴流量,2,批次标签,整体变更,有限公司第一次增资,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,2,认购方,全体股东,曾烨,mismatch,shareholder_name_mismatch,
301563,云汉芯城,认缴流量,2,认购数量(万股),4000,25,mismatch,value_error,
301563,云汉芯城,认缴流量,2,认购金额(万元),净资产折股,25,mismatch,value_error,
301563,云汉芯城,认缴流量,2,认购价格(元/股),净资产折股,1,mismatch,price_mismatch,
301563,云汉芯城,认缴流量,2,原文证据,2015年12月整体变更为股份公司，以经审计净资产折股4000万股,2009年12月，有限公司第一次股权转让及增资，注册资本增至100万元。深圳市云汉电子有限公司将其持有的有限公司50%股权转让给曾烨，曾烨、刘云锋按原持股比例增资50万元，注册资本增至100万。,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,3,PDF页码,第61页,56,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,3,增资日期,2020年5月,2009-12-01,mismatch,date_mismatch,
301563,云汉芯城,认缴流量,3,批次标签,第二次增资,有限公司第一次增资,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,3,认购方,火炬电子,刘云锋,mismatch,shareholder_name_mismatch,
301563,云汉芯城,认缴流量,3,认购数量(万股),113.0488,25,mismatch,value_error,
301563,云汉芯城,认缴流量,3,认购金额(万元),5000,25,mismatch,value_error,
301563,云汉芯城,认缴流量,3,认购价格(元/股),44.23,1,mismatch,price_mismatch,
301563,云汉芯城,认缴流量,3,原文证据,2020年5月，火炬电子以现金5000万元认购新增股份113.0488万股，每股价格约44.23元,2009年12月，有限公司第一次股权转让及增资，注册资本增至100万元。曾烨、刘云锋按原持股比例增资50万元，注册资本增至100万。,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,4,PDF页码,第63页,56,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,4,增资日期,2020年9月,2014-08-01,mismatch,date_mismatch,
301563,云汉芯城,认缴流量,4,批次标签,第三次增资,有限公司第二次增资（A轮第一批）,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,4,认购方,厦门西堤,武汉力源信息技术股份有限公司,mismatch,shareholder_name_mismatch,
301563,云汉芯城,认缴流量,4,认购数量(万股),96.899,14.1,mismatch,value_error,
301563,云汉芯城,认缴流量,4,认购金额(万元),5000,,missing,,event_not_recognized
301563,云汉芯城,认缴流量,4,认购价格(元/股),51.6,,missing,,event_not_recognized
301563,云汉芯城,认缴流量,4,原文证据,2020年9月，厦门西堤以5000万元认购新增股份96.899万股；中小企业基金以2000万元认购新增股份38.7596万股，每股价格约51.6元,2014年8月，有限公司第二次增资，注册资本增至128.205万元。力源信息、东方富海及芜湖富海共同增资28.205万元，注册资本增至128.205万元。,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,5,PDF页码,第63页,56,mismatch,文档标注差异,
301563,云汉芯城,认缴流量,5,增资日期,2020年9月,2014-08-01,mismatch,date_mismatch,
301563,云汉芯城,认缴流量,5,批次标签,第三次增资,有限公司第二次增资（A轮第一批）,mismatch,文档标注差异,
